date,NYSE:SNAP,NasdaqGS:ALGN,NYSE:GE,NYSE:BKR,NasdaqGS:EXPE,NasdaqGS:WYNN,NYSE:UBER,NYSE:AIG,NYSE:RMD,NasdaqGS:ZBRA,NasdaqGM:TTD,NYSE:MPC,NasdaqGS:SIVB,NYSE:IT,NYSE:GM,NYSE:CB,NYSE:LVS,NYSE:ANET,NasdaqGS:TER,NYSE:MTB,NasdaqGS:XLNX,NasdaqGS:HBAN,NYSE:ESS,NasdaqGS:GOOG.L,NasdaqGS:GOOG,NYSE:SCHW,NYSE:MCK,NasdaqGS:BKNG,NYSE:CARR,NYSE:CI,NasdaqGS:LRCX,NYSE:RF,NYSE:DFS,NasdaqGS:MTCH,NYSE:OXY,NYSE:CBRE,NasdaqGS:GRMN,NYSE:DRI,NasdaqGS:MAR,NYSE:TRV,NYSE:WELL,NYSE:VLO,NYSE:L,NasdaqGS:ADP,NYSE:FCX,NYSE:AVY,NYSE:JPM,NYSE:RE,NYSE:HIG,NasdaqGS:HST,NYSE:CAH,NYSE:PH,NYSE:INFO,NYSE:MTD,NYSE:IR,NasdaqGS:MXIM,NYSE:HES,NYSE:PAYC,NasdaqGS:MCHP,NasdaqGS:AMAT,NYSE:KEY,NYSE:TDG,NYSE:TFC,NasdaqGS:QCOM,NYSE:CFG,NYSE:DIS,NYSE:HON,NYSE:UHS,NYSE:MS,NYSE:Y,NYSE:CNP,NasdaqGS:EXC,NasdaqGS:ADI,NasdaqGS:KLAC,NasdaqGS:MU,NasdaqGS:CDW,NYSE:WAT,NYSE:SLB,NasdaqGS:HSIC,NYSE:TDY,NYSE:USB,NYSE:DAL,NYSE:MET,NYSE:TAP,NasdaqGS:FITB,NasdaqGS:XRAY,NYSE:HLT,NYSE:TT,NYSE:AXP,NYSE:IP,NYSE:HCA,NYSE:CVS,NYSE:F,NasdaqGS:ACGL,NYSE:OKE,NYSE:LUV,NYSE:PKG,NYSE:ZEN,NasdaqCM:EXAS,NYSE:KEYS,NasdaqGS:TRMB,NYSE:BLK,NYSE:CTVA,NYSE:TYL,NYSE:MSCI,NasdaqGS:CSX,NYSE:COF,NYSE:DTE,NasdaqGS:IDXX,NYSE:RJF
30-Apr-03,,7.52,16.702022,14.895766,,9.381235,,775.467165,7.953067,29.63111,,,23.36,7.94,,22.509583,,,10.905594,52.796295,19.137942,10.935715,29.766758,,,6.76467,24.155925,13.32053,,5.592519,13.211815,,,,8.482799,,12.414341,10.093202,13.971477,26.261848,10.530827,5.633053,12.209654,17.589564,5.386569,33.08732,18.084557,50.283902,27.896398,4.569686,28.505644,20.000675,,35.5,,23.360483,12.019808,,12.570846,11.091737,14.304919,,17.681763,11.060384,,14.793114,14.95879,17.714415,27.051319,139.593556,3.709456,13.696091,22.239172,22.852203,8.5,,24.01,14.836844,8.455448,14.08,12.969172,,16.895933,18.38768,29.810891,16.873822,,10.140397,25.540465,19.438517,,9.29348,6.2108,3.861111,3.727187,14.662503,10.616546,,9.55,,4.196666,30.840918,,3.95,,3.927355,33.429835,19.07878,9.75,9.889308
31-May-03,,10.13,16.276673,17.654835,,10.391098,,774.530448,8.629554,32.43111,,,25.2,7.44,,24.836753,,,16.123357,55.853908,21.154324,11.562064,30.860606,,,7.612546,26.393068,24.60098,,5.998859,16.064775,,,,9.588262,,14.133835,11.418979,15.212608,26.229766,11.007988,5.762905,14.276861,18.253814,6.830456,34.629023,20.247309,52.768814,32.110627,5.327354,29.758696,19.973326,,35.83,,23.306645,13.044753,,13.982175,11.804886,15.663619,,18.544156,11.658118,,15.577958,16.73153,20.801955,27.655818,145.56394,4.539035,14.921994,25.885268,25.767253,11.32,,28.36,17.204087,9.639839,15.04,13.876721,,16.448982,18.994164,34.76524,16.905447,,10.114659,28.103956,20.077951,,10.018993,6.331398,4.111111,4.002256,14.763561,10.159374,,13.3,,4.480001,30.779887,,4.54,,4.034616,38.482985,20.503064,8.91,10.52032
30-Jun-03,,12.6,16.37164,17.932612,,9.789595,,738.999847,8.49946,33.44445,,,23.81,7.58,,23.458848,,,16.273779,52.824437,17.899812,11.094248,31.425182,,,7.918618,31.169901,22.32,,5.051423,16.388771,,,,9.607091,,11.687876,10.940547,14.977316,25.580916,11.281708,5.583102,14.03644,17.771088,7.623971,31.538043,21.060652,55.298826,34.671766,5.416143,33.172014,20.744001,,36.65,,20.274403,13.170052,,14.974419,12.017313,15.16841,,18.603819,12.488607,,15.657235,17.146625,18.149603,25.842322,156.855923,3.873627,15.575645,23.380675,25.895448,11.63,,29.13,16.897712,10.296744,13.1,14.465435,,16.654815,16.890598,34.951752,18.526038,,10.927527,28.205147,19.563272,,10.759861,6.626864,3.853333,3.856862,15.806122,10.40207,,10.95,,3.838331,30.542545,,4.25,,3.706919,39.289873,18.518151,8.3325,11.427467
31-Jul-03,,13,16.234639,16.840964,,9.408827,,859.800474,8.607872,34.48,,,24.77,8.79,,22.569478,,,15.465261,55.552843,18.579015,11.645833,33.264036,,,8.169753,28.134891,32.84,,5.034204,19.610726,,,,9.360829,,11.21626,10.784912,16.022065,26.181102,11.866896,5.59386,13.653547,19.461073,8.366809,33.900255,21.813708,54.626565,35.931681,5.907444,28.245222,22.774433,,34.9,,23.146115,12.578229,,15.984814,14.763694,16.152826,,19.103312,13.023734,,17.377549,18.059835,23.477212,28.817311,158.457331,3.835604,14.966266,25.482384,28.789318,14.64,,31.71,16.009667,11.459564,15.18,14.477243,,16.301959,17.71823,33.484776,19.688438,,12.525551,29.868649,21.419401,,11.535725,6.731226,3.811111,4.131724,15.080143,10.667342,,17.11,,4.558331,30.630701,,4.95,,3.855984,38.275271,17.113954,10.1175,12.015268
31-Aug-03,,11.07,16.879686,17.940104,,9.188092,,797.793057,9.388435,35.74667,,,23.6,10.48,,22.029014,,,16.762651,53.02508,21.847676,11.355824,34.499087,,,8.534513,28.604884,39.49,,5.131058,23.048678,,,,9.830445,,11.705452,12.566065,15.91681,25.251885,11.320468,6.070768,12.261501,20.946371,9.369326,34.624154,21.297149,53.051393,36.827898,5.931121,29.369872,24.558734,,38.51,,26.781815,12.626432,,16.962797,16.410005,16.53068,,19.990056,14.386982,,16.251814,18.635635,22.803817,29.637365,164.255251,4.08402,15.468039,27.530376,33.135695,14.36,,30.5,17.653732,11.320339,15.25,14.111179,,16.713624,19.093042,35.670022,19.787943,,13.791395,30.463722,22.337949,,12.539668,7.035531,3.777777,4.157473,15.709219,11.36721,,16.78,,4.456668,30.834137,,6.33,,3.989567,42.686036,16.730555,10.3775,12.367946
30-Sep-03,,12.51,17.122277,15.865143,,10.032403,,773.601152,9.535874,34.32,,,27.6,11.02,,22.762827,,,17.486556,54.951205,20.114295,11.384774,34.852931,,,9.359673,29.085418,29.04,,4.837734,20.00672,,,,10.164188,,12.267876,10.952075,16.803351,25.887665,11.625714,5.896657,12.026161,18.873221,10.33749,31.949082,21.365609,54.397581,36.419622,6.35139,30.138762,22.168325,,35.95,,23.463872,13.499035,,14.510126,13.754664,15.522933,,19.656158,14.505336,,15.990199,16.938564,22.652647,30.651802,160.346175,4.411126,16.676069,25.529387,28.760334,13.42,,27.43,17.25794,11.120326,14.55,14.284428,,16.49603,18.611821,33.981314,20.280946,,12.382597,30.470485,21.495111,,11.947303,6.55473,3.674444,3.995056,16.269934,10.960835,,13.5,,3.841668,33.372058,,7.08,,3.615082,45.595721,17.935475,10.6375,12.599501
31-Oct-03,,15.41,16.662773,15.216615,,11.125041,,815.565998,9.056695,38.1,,,34.97,12.75,,24.772121,,,21.416331,59.105592,22.477353,12.38847,33.280075,,,10.656353,26.446849,28.18,,6.181247,25.874638,,,,10.172844,,14.646462,12.101581,16.869736,26.686466,12.714153,6.579233,12.809633,19.868211,12.132386,33.251836,22.559509,60.035649,37.990447,6.18565,30.629117,25.277841,,38.34,,29.569602,13.908586,,19.857555,17.699742,17.149897,,21.348695,16.53128,,17.948345,19.677019,21.553226,33.473217,165.446038,4.718991,16.662939,29.766379,31.920627,14.34,,31.43,16.748046,12.167453,16.49,16.207676,,18.466144,19.404624,35.59044,19.892647,,13.9953,31.805601,21.6769,,13.554741,7.442459,4.055555,3.974824,17.832583,11.11887,,10.62,,4.600001,34.972554,,7.92,,3.932715,48.60133,17.930613,11.825,14.138478
30-Nov-03,,17.939,16.467484,15.539685,,13.735232,,776.952977,8.456096,42.38,,,36.73,12.92,,25.081773,,,23.663259,59.276902,26.595017,12.61215,35.542098,,,9.125632,25.565346,19.05,,5.812865,28.763598,,,,10.582527,,16.549776,11.962947,17.89676,25.5561,13.393009,6.65932,12.744023,20.126172,13.628975,34.832847,22.24531,59.553915,38.254717,6.6,31.55821,27.368682,,39.22,,31.12613,12.763459,,20.899424,18.39013,17.0557,,21.729626,15.531924,,18.305092,19.206871,24.669088,33.723336,169.174441,4.713983,16.363867,33.433176,32.622914,13.01,,31.98,16.730218,13.224384,17.18,16.499438,,19.368393,19.150365,35.565967,20.390756,,14.490408,30.978778,20.638004,,14.433218,8.098966,4.106666,3.958837,16.527312,11.124514,,10.37,,5.055,34.700129,,8.4,,4.201205,47.758653,18.334149,11.8375,12.810939
31-Dec-03,,16.51,17.91091,17.316572,,15.456965,,889.627474,9.006826,44.24667,,,36.07,11.31,,28.634106,,,23.926498,62.074352,27.33082,13.006819,36.119806,,,9.314438,28.156901,17.9,,6.266631,29.069594,,,,12.268683,,16.103444,12.153569,18.070902,27.80045,13.807225,7.159928,14.782827,20.928579,13.190643,35.6669,23.08108,61.300173,41.057745,7.292556,31.583706,29.613321,,42.21,,29.580861,14.412715,,20.226618,17.024527,17.994715,,21.332133,18.80217,,18.671184,21.626329,24.646148,35.303355,182.724824,4.709123,17.565614,30.677879,32.628488,13.47,,33.16,19.583397,13.251837,18.85,17.877676,,19.94903,19.494384,36.340556,20.478481,,15.778134,32.754177,23.910357,,13.91692,9.816929,4.428888,4.412475,14.839698,12.424882,,10.12,,6.206666,36.313771,,9.63,,4.455336,49.014197,19.412614,11.57,13.098529
31-Jan-04,,20.75,19.442992,18.888848,,16.295757,,932.176042,9.551052,43.06667,,,34.61,11.37,,30.016728,,,25.289697,56.814135,29.644353,12.908545,34.955558,,,9.904457,25.72294,19.13,,6.759244,23.939665,,,,12.794401,,15.70736,11.552822,17.36293,29.651629,15.071599,8.176595,16.041386,22.587648,11.594693,39.576125,24.666755,61.647976,44.751064,7.499731,33.107119,27.368682,,45.8,,30.428074,15.285555,,17.395982,16.455525,19.081026,,20.662447,20.433807,,19.207391,23.366527,25.196695,35.665111,191.347793,5.102765,17.729729,32.156331,31.781284,16.11,,37.91,21.895326,13.755791,19.25,17.21144,,19.877932,19.647281,35.504293,19.045849,,15.464338,35.205817,23.444462,,13.787827,8.977454,4.872222,4.57195,13.745569,12.299838,,7.89,,6.191666,39.670966,,10,,3.912365,56.843353,19.264802,12.245,13.216662
29-Feb-04,,19.67,18.915998,20.322439,,20.05377,,993.24733,10.203689,47.65333,,,34.25,11.3,,31.081347,,,23.174388,60.909204,29.708028,13.37101,35.416758,,,9.639911,23.96245,23.02,,6.041033,23.012678,,,,12.896059,,13.549594,14.094443,17.456804,30.013635,14.705519,9.291637,18.069213,22.429138,13.415998,40.346509,26.017749,63.395983,45.753839,7.197847,33.685499,28.048331,,44,,29.817322,17.443261,,17.459021,16.121711,20.087787,,20.690293,22.020952,,21.23217,22.791537,24.77886,36.614792,193.064178,5.132775,17.919846,33.5611,29.379016,15.04,,36.94,23.148696,14.020514,20.26,17.369734,,20.825911,23.626071,34.446666,19.902708,,15.496167,36.278834,24.690052,,14.474902,8.489683,4.712222,4.475231,12.697412,13.391136,,7.44,,5.523333,40.68291,,9.31,,3.921182,56.577122,19.934882,12.7675,13.279201
31-Mar-04,,19.01,17.752653,19.706607,,19.314308,,958.521194,9.79823,46.24667,,,32.44,11.65,,29.62427,,,22.403475,56.977533,26.715293,12.834904,37.295608,,,9.14374,26.401689,26.96,,6.471222,22.607684,,,,13.455554,,12.624414,14.319723,16.672925,28.417516,15.811548,9.285443,17.700576,22.263675,12.296163,39.840577,26.60762,61.98138,44.496481,7.564843,35.596284,28.213115,,44.4,,28.066526,17.777291,,16.032928,16.182404,18.768016,,19.659956,23.137881,,19.999695,22.011228,21.167478,35.107557,207.153289,5.608759,18.381587,32.289948,28.024605,16.71,,40.84,22.918968,13.979335,18.7,16.981636,,21.139929,24.208183,34.244105,20.122148,,15.768889,35.280573,23.57437,,13.625708,8.378546,4.677777,4.54374,13.069399,12.911388,,7.84,,5.745,41.99618,,9.71,,3.766971,60.345197,20.526908,14.2175,12.986801
30-Apr-04,,17.36,17.421099,19.814648,,22.034866,,962.551416,10.685036,48.86,,,34.36,11.94,,30.443694,,,19.160001,53.901951,23.779158,12.467859,34.704844,,,8.104141,28.832154,24.27,,7.073171,19.862722,,,,13.791577,,9.523733,13.111199,18.479322,29.358254,12.66634,9.873913,17.385886,23.223134,9.645081,41.134227,24.041975,61.792766,42.666328,7.043946,37.843654,27.608906,,44.82,,27.510812,19.370384,,17.016022,13.860878,18.402445,,19.388514,21.801056,,18.431092,22.485916,20.170442,31.626207,219.85222,5.294707,17.866465,28.65136,23.242363,13.62,,43.15,21.009353,13.81854,18.98,15.747166,,20.440794,22.904532,33.223647,21.996826,,15.046294,33.307311,22.492158,,14.937121,9.543282,4.462222,4.261936,13.133781,12.579446,,6.8,,6.2625,42.703325,,9.44,,3.825421,52.42504,19.464397,15.315,13.127905
31-May-04,,19.06,18.101657,18.439825,,21.334033,,984.717638,11.014607,53.92,,,37.37,12.25,,28.596517,,,20.955664,57.689433,25.846477,13.266035,37.324078,,,7.73326,30.183387,26.2,,7.433902,22.616684,,,,12.914994,,10.262694,13.018622,19.329621,28.643608,12.868589,10.261178,17.317378,23.551788,10.634888,38.046639,23.55602,59.450637,46.382429,7.25704,34.981486,27.843489,,46.38,,30.510633,19.22333,,19.232233,15.150615,19.650931,,21.181769,23.445177,,18.783227,22.040456,20.2583,32.930888,223.23636,5.370291,17.93177,33.097452,26.854126,15.03,,46.08,20.589027,13.169478,18.42,17.25801,,21.062905,22.536696,33.576169,22.428048,,15.266738,34.498073,23.535889,,16.116469,9.226415,4.273333,4.347378,14.265052,13.449362,,6.32,,6.755,43.321219,,8.9,,3.942717,56.071433,20.058007,16.435,13.483278
30-Jun-04,,19,18.959661,20.401393,,21.317478,,958.434209,11.049299,58,,,39.65,13.22,,29.505496,,,21.34112,55.606575,23.600497,13.495052,39.367693,,,7.58333,30.175233,26.93,,7.547411,24.119663,,,,14.232009,6.366667,10.954362,11.890342,19.578579,29.264412,12.888417,11.448562,18.017526,22.269564,10.483097,41.249413,24.790089,58.368395,48.220329,7.316233,36.206315,29.797946,,49.14,,31.378603,21.656821,,19.165392,14.885081,18.699979,,20.782644,25.511094,,20.399849,23.956733,21.123685,32.475481,240.408392,5.697265,17.926385,31.70352,27.522971,15.31,,47.78,22.872295,12.381192,20.02,17.073814,,21.240651,25.295649,33.460669,23.673992,,15.970457,35.029091,25.090728,,16.247938,9.723461,4.431111,4.473507,15.428382,13.765374,,6.16,,6.9475,43.993902,,9.46,,4.088697,54.726871,20.483607,15.735,13.859778
31-Jul-04,,17.18,19.457059,21.837348,,19.744741,,949.963199,10.624326,55.08667,,,36.61,12.55,,28.326114,,,16.07635,59.383746,20.851475,14.346567,37.956561,,,6.92837,28.276646,23.68,,6.801555,21.4647,18.636695,,,14.48484,6.313333,11.084419,12.341654,19.154664,26.75954,13.039044,11.62861,17.016886,22.322739,11.083938,39.032603,24.080511,53.371201,45.66691,7.665471,23.000443,28.755569,,41.7,,28.792652,22.794494,,17.603722,12.874609,18.881411,,21.978479,24.193242,,18.47911,24.597672,20.948767,30.508059,226.587003,5.75176,18.793357,26.733852,22.980399,13.53,,43.88,23.164006,13.157713,21.66,17.532255,,21.134004,24.043805,30.710647,22.097241,,16.059299,34.258697,24.265597,,16.214942,9.207524,4.277777,4.319484,13.312385,13.454357,,4.83,,6.9425,42.698139,,9.2,,3.905286,55.479185,20.296657,12.5975,12.245861
31-Aug-04,,15.32,19.187879,21.37286,,21.300922,,957.896367,10.357633,57.15,,,37.35,11.95,,26.902481,,,12.099569,60.750266,19.470403,14.487508,42.477942,51.185,,7.474196,27.256163,20.88,,7.300621,19.394729,20.26874,,,15.184534,6.496667,11.501193,12.1565,18.624771,25.041501,13.738069,10.271519,17.113671,21.147578,11.968108,40.290188,25.531921,51.031467,43.099816,7.902242,23.362247,27.34129,,46.04,,25.978057,22.015079,,16.062345,12.055246,19.805621,,22.693503,26.65081,,17.966913,23.65789,20.774362,31.373887,217.799944,5.468748,20.010581,23.419797,20.826161,11.51,,43.31,22.323679,12.212554,24.15,18.275672,,22.070133,24.022262,30.990627,23.151438,,15.258654,34.101891,22.598422,,15.49075,8.825962,4.066666,4.84605,13.638506,13.189417,,4.81,,6.885,50.547617,,9.1,,3.952675,54.252282,20.877717,12.1775,12.69126
30-Sep-04,,15.28,19.766681,23.758491,,28.524474,,915.160177,10.322942,61.01,,,37.17,11.69,,28.110056,,,12.597842,61.210786,19.16518,14.748698,41.845883,64.8,,7.268556,22.58871,22.17,,7.640154,19.691725,20.752076,,,16.52865,7.7,12.78403,13.493079,20.431188,23.864861,14.222942,12.477336,17.625876,22.046885,12.880903,42.64342,25.628682,54.064552,43.642439,8.304753,22.638285,29.599197,,47.22,,25.360389,24.428972,,16.336239,12.510448,19.963561,,22.52326,27.344221,,18.046944,23.578986,20.059595,30.489506,228.597385,5.178814,19.923697,26.158402,23.119741,12.03,,44.1,24.314027,12.218437,25.04,18.056283,,22.899614,23.82234,30.8246,23.625802,,15.953402,35.083633,22.818647,,16.315632,8.788431,4.326666,5.352046,12.534174,14.184168,,3.25,,7.9,50.824249,,8.84,,4.155441,59.168294,21.586743,12.685,12.675847
31-Oct-04,,10.375,20.084549,23.274844,,32.089343,,817.169795,10.19068,52.99,,,40.01,11.9,,26.706658,,,15.568676,65.879947,21.720537,14.180302,45.695588,95.32,,7.236919,23.478168,19.94,,6.963151,23.426672,22.232991,,,16.499097,8.633333,14.779225,14.199025,21.426009,24.514539,14.787421,13.368686,18.047692,23.151363,11.591967,39.44095,25.111399,57.730439,41.211204,8.612556,24.179571,35.51803,,47.9,,26.379841,22.153509,,18.411745,12.214567,21.22076,,23.533159,29.137285,,20.183766,22.145573,19.164983,31.756852,241.999938,5.253797,21.514769,27.156711,25.377093,12.18,,41.29,22.735476,12.39884,25.57,17.875096,,22.721868,23.394436,30.805812,23.657643,,16.063717,36.263755,21.745758,,16.856278,8.212913,4.174444,5.568505,14.51277,12.711843,,2.65,,7.1725,50.831165,,8.72,,4.568481,59.056203,21.852804,12.46,13.716401
30-Nov-04,,10.57,20.814469,24.155279,,32.056233,,852.704768,10.854158,50.28,,,41.98,11.9,,28.362667,,,16.038745,67.676649,22.19686,14.363847,46.901169,90.99,,8.552109,26.076888,23.87,,7.682948,23.408673,22.17595,,,17.793492,9.03,17.357744,15.798588,22.353985,26.333639,14.54918,14.584502,21.109867,24.293191,12.523293,38.276304,24.493373,61.368264,45.304244,9.299537,27.039742,37.71174,,51.6,,24.618464,24.387799,,17.181947,12.624248,21.227372,,24.300233,29.151294,,21.512277,23.353011,21.027708,31.545512,236.697555,5.629209,22.870778,24.924006,25.115129,11.08,,46.66,23.70717,12.781218,29.7,18.512376,,23.386627,26.345057,31.538538,23.930563,,17.526589,38.067717,23.590775,,17.597085,8.937767,4.327777,5.796892,14.475958,13.332074,,3.46,,7.8925,51.56424,,7.84,,4.785242,62.937138,22.45144,12.9,15.545255
31-Dec-04,,10.75,21.613448,23.250751,,36.928957,,884.9802,11.079654,56.28,,,44.82,12.46,,30.146374,32.012154,,16.048146,69.236788,21.094838,14.770469,49.273499,96.395,,9.479446,27.7624,23.59,,8.953173,26.018636,22.556218,,,17.33303,11.183333,18.138873,16.076773,24.798498,26.75954,15.672714,14.151237,21.227631,23.744795,12.316757,39.131094,25.378126,65.22062,49.063081,10.273435,30.091438,38.185658,,51.31,,25.477947,22.694875,,16.21249,12.973236,21.616338,,24.071256,29.745484,,22.447357,23.405891,20.556525,34.51048,238.942479,5.699826,24.164833,24.944275,25.962333,12.35,,46.79,24.253339,13.655784,29.43,19.756238,,24.292109,26.615894,29.844185,25.59097,,18.911383,38.518708,23.8635,,17.480728,9.227709,4.3,5.900705,14.986366,13.742297,,3.83,,8.26,53.611266,,8.36,,5.029964,67.446378,22.324677,13.6475,16.323234
31-Jan-05,,8.66,21.394353,23.594036,,36.178458,,893.335426,11.123018,50.93,,,43.64,11.3,,30.60474,28.944323,,13.190128,65.71845,20.753567,13.71373,42.305826,97.81,,8.908777,30.436273,22.59,,8.808289,24.083663,20.493119,,,17.33897,11.663333,16.397732,17.131558,24.877247,27.098816,14.008313,16.217816,20.533128,23.279001,11.943234,39.209395,24.497949,63.283519,47.633166,9.501442,29.144451,32.851564,,50.16,,23.446443,23.871218,,15.883241,12.062833,21.310266,,22.787654,26.125515,,23.117547,23.782659,19.882086,34.954178,223.20285,5.674606,24.263532,24.248375,25.7784,10.41,,49.08,24.648203,13.34596,30.07,18.955139,,23.83637,26.239536,29.320492,25.531774,,17.517169,36.534695,22.244191,,18.004806,8.364379,4.081111,5.803555,13.329396,13.018711,,3.31,,8.89,55.720744,,7.65,,5.016158,62.696858,22.676654,14.5025,16.423344
28-Feb-05,,7.57,20.974484,25.829869,,39.495,,900.208274,12.781714,49.87,,,43.82,9.63,,31.352229,31.945462,,14.496919,63.829668,21.507806,13.433127,42.382265,93.995,,8.338322,33.004308,22.47,,9.966263,28.295604,20.659626,,,20.870322,12.026667,15.279705,15.531995,25.239499,27.661871,14.34284,22.234553,21.568421,23.000595,13.56876,39.857815,23.986071,63.261672,51.139357,9.489566,30.29843,33.273943,,52.5,,25.921225,27.659207,,16.785061,13.23877,21.2522,,22.602905,25.342036,,22.560401,25.231306,21.842727,35.272739,229.518818,6.093647,25.091798,24.849998,27.539692,11.5,,48.85,27.408709,14.18523,30.58,18.765903,,24.609928,24.572328,28.247868,25.030883,,19.903456,37.082544,21.365834,,19.356623,8.034123,4.608888,6.138779,12.749457,14.308328,,4.65,,9.005,53.854134,,7.04,,5.197552,61.436223,22.888876,13.8625,16.049248
31-Mar-05,,6.24,21.486929,24.305644,,37.381463,,748.119861,12.228816,47.49,,,44.06,9.57,,29.248085,30.011395,,13.726007,65.795939,20.816992,14.39208,41.107849,90.255,,8.346264,33.366701,25.2,,9.804422,25.973637,20.749283,,,21.227919,11.663333,13.809871,17.780656,26.360748,26.514106,13.381076,22.868132,22.252268,24.152571,13.010689,40.665477,22.706376,62.058157,48.729873,9.882646,28.891406,30.80621,,47.5,,24.625767,26.586199,,15.898741,12.328367,20.897997,,22.562491,25.749758,,23.198293,24.726281,24.249129,35.759948,236.672426,6.169032,25.384978,24.457487,25.644631,10.34,,35.79,25.603258,14.05581,31.3,18.373012,,23.446593,27.272351,27.343588,24.804065,,18.816739,35.261884,21.045489,,20.440407,7.195779,4.448888,6.457241,13.112728,14.316769,,3.57,,8.4525,52.190249,,7.61,,5.240329,59.905926,23.80627,13.54,16.005854
30-Apr-05,,8.42,21.57035,24.103507,,29.21427,,686.552878,13.464706,47.76,,,47.4,8.44,,30.44579,24.97615,,10.360315,66.692042,19.186103,14.145187,45.18294,110,,8.219204,32.703787,25.36,,10.098665,23.084677,21.668907,,,20.580671,11.583333,11.776553,17.40901,24.740306,25.842771,14.269521,21.388741,21.447387,23.341216,11.459193,34.374903,23.523965,59.936323,51.437878,10.037808,28.77232,30.310641,,45.85,,22.480728,25.87878,,17.408541,11.281404,21.355241,,22.839615,24.526592,,21.316914,23.762747,26.25755,33.030813,230.691532,6.071599,27.381923,23.083699,21.77411,9.71,,39.63,24.851289,14.710755,30.42,17.786503,,23.326661,21.822829,27.674408,24.904357,,18.159984,36.174835,19.61538,,20.064055,5.847785,4.443333,6.105054,13.702064,13.19689,,2.77,,8.605,52.211145,,5.78,,5.049086,56.79726,24.052289,14.185,14.246795
31-May-05,,7.27,21.737193,25.299457,,25.853581,,750.010076,13.544931,42.56,,,47.76,9.92,,30.630052,24.182515,,12.231188,66.134056,19.828772,14.042816,47.5923,138.635,,9.024608,35.594094,23.95,,10.677268,27.584614,21.791842,,,21.806564,12.82,13.222535,18.848155,26.628849,27.344251,15.266258,21.451509,22.831002,23.534652,11.670788,34.686941,23.696301,65.332294,53.364237,9.996034,29.99425,30.612229,,49,,23.802739,25.657713,,18.185101,12.48051,21.307357,,23.264836,26.26337,,22.156671,24.213057,27.076754,30.733345,239.449269,6.286977,26.131764,25.161907,25.385425,10.98,,38.85,24.836759,15.86377,31.62,18.698141,,26.744707,20.778117,27.146368,26.00757,,18.346026,36.964229,18.568807,,21.336049,6.406246,4.961111,6.526019,13.398187,12.872714,,2.92,,9.935,54.342497,,6.51,,5.243985,60.433061,24.884566,14.4325,14.2151
30-Jun-05,,7.37,20.77471,28.021654,,26.085352,,786.208126,14.308148,43.79,,,47.9,10.62,,31.952029,23.842386,,11.253445,68.089458,18.207911,14.666963,49.892038,147.075,,8.976859,39.647479,23.33,,11.753956,26.054636,21.921247,,,23.042369,14.62,12.74551,19.138305,26.937743,28.535328,16.054276,24.73082,23.498042,22.631609,12.378309,35.024221,23.411283,67.894774,53.357102,10.503811,29.844436,31.464683,,46.58,,23.089865,29.517835,,18.166702,12.298091,21.561016,,23.282311,23.261439,,20.331814,24.480383,28.814522,32.936654,253.760688,6.81232,28.630596,25.317982,24.418308,10.21,,37.17,27.668409,16.283405,32.58,18.807837,,26.94859,22.032551,26.41426,24.644494,,16.909818,36.62002,17.415823,,22.615823,6.573142,5.005555,6.906792,12.831209,12.554503,,2.28,,9.7425,56.252793,,7.56,,5.380192,64.127974,24.749626,15.5825,14.965633
31-Jul-05,,6.52,20.684776,30.968419,20.509213,31.068444,,814.625287,14.527139,39,,,51.34,10.37,,32.92092,26.823518,,14.600334,70.258531,20.242913,15.153026,55.177975,143.88,,10.902745,39.833368,24.84,,11.723207,25.604642,21.984262,,,24.644821,15.346667,16.364936,20.136421,27.03646,31.776502,16.926183,25.87811,25.356662,23.947337,13.402738,37.477768,23.518367,71.107,57.488388,11.194062,30.881061,33.347185,,52.5,,25.352334,32.663337,,19.056024,14.046274,22.26996,,24.58455,27.820709,,20.703245,26.251419,24.115596,33.469614,261.570024,7.085638,29.852124,26.600506,28.901706,11.88,,45.28,30.510305,16.930506,37.95,19.361766,,29.46715,22.281305,27.652529,25.443158,,18.526145,37.837707,18.217146,,24.169115,6.95793,5.111111,7.453217,13.070701,12.673785,,2.65,,9.74,59.434275,,7.94,,5.743412,66.123707,24.871337,15.865,15.813244
31-Aug-05,,6.81,20.151169,32.242691,18.756577,26.333679,,803.125506,15.684974,37.36,,,47.04,11.24,,31.638564,23.535603,,15.794309,69.328329,20.10224,14.575826,52.829337,143,,10.784966,41.366178,21.49,,12.664358,28.529601,21.383028,,,24.869464,16.253333,17.262339,18.227233,24.959466,31.047419,16.069051,33.33103,26.633178,23.05221,14.031616,35.341661,22.681772,67.674077,52.328813,10.497809,30.89661,32.813789,,50.4,,25.826449,35.224081,,19.16424,13.948684,21.752472,,23.849718,28.045434,,20.339889,25.722606,23.720747,32.094237,254.401498,7.328014,30.293792,24.802202,28.418831,11.91,,45.47,31.417526,16.350076,38.63,18.820719,,29.371205,22.897905,26.568241,24.174423,,18.945055,38.002817,17.928249,,22.876149,6.459084,4.827777,7.250626,12.273435,12.500826,,2.47,,9.13,57.649776,,8.12,,5.552665,65.936165,24.220449,16.01,16.067527
