date,NYSE:NEE,BME:AENA,ASX:TCL,TSX:ENB,BIT:ATL,TSX:TRP,BME:IBE,BIT:ENEL,NYSE:D,NYSE:DUK,ENXTPA:GET,NYSE:SO,NZSE:AIA,ASX:SYD,NYSE:WMB,NYSE:KMI,LSE:NG.,NasdaqGS:AEP,ASX:ALX,NasdaqGS:EXC,ASX:QUB,NasdaqGS:XEL,NYSE:SRE,NYSE:PAC,NYSE:WEC,NYSE:ES,NYSE:PEG,ENXTPA:ADP,SWX:FHZN,NYSE:AWK,XTRA:RWE,NYSE:OKE,NYSE:ED,NYSE:ASR,TSX:PPL,XTRA:EOAN,LSE:SIG,ENXTPA:ENGI,AMEX:LNG,NYSE:PPL,NYSE:MIC,SEHK:152,NasdaqGS:OMAB,NYSE:FE,SEHK:144,XTRA:FRA,SEHK:177,SEHK:694,BIT:AT,SEHK:576,SEHK:1199,BIT:ENAV,TSX:IPL,NYSE:TRGP,ENXTAM:VPK,TSX:KEY,SEHK:384,SGX:NS8U,SEHK:548,SEHK:357,NYSE:ETRN,SEHK:1052,NYSE:UGP,SEHK:270,ENXTPA:GTT,TSX:WTE,TSX:GEI,SEHK:1193,XTRA:HHFA,NYSE:ENIA,SEHK:135,NYSE:SBS,SEHK:371,SEHK:1816,NYSE:EBR,SEHK:836
31-Dec-09,9.453593,,3.297803,15.605199,10.084113,22.82963,4.175865,2.348156,25.061157,31.611103,5.518381,20.197862,1.368445,1.254101,10.140334,,3.40259,22.55479,,31.299353,0.630359,14.462327,40.042997,19.751116,17.539589,18.130124,21.766044,44.229858,47.787379,17.130044,42.250787,11.217472,29.391848,39.574975,10.03283,16.799804,0.804619,15.658069,2.42,17.650231,6.647106,3.437694,8.673635,27.536791,15.190241,28.27005,3.990745,3.910892,6.873174,3.86898,5.670044,,5.6046,,21.771134,7.680311,3.700182,,2.148686,6.721736,,1.656721,4.48885,3.111925,,8.968247,,9.811797,19.240226,8.330687,8.060257,5.127334,1.664168,,10.653399,9.813813
31-Jan-10,8.726945,,3.113269,14.892809,10.017802,21.555359,3.869093,2.264034,24.121042,30.362088,5.906524,19.659051,1.3007,1.150628,10.024884,,3.162054,22.464027,0.671391,29.217853,0.615527,14.162448,36.301931,19.845891,17.226319,17.799718,20.024761,44.371193,46.060125,16.663764,39.93806,10.722548,28.298469,36.909145,9.93548,15.322708,0.810016,14.176796,2.85,16.109728,6.603802,3.437694,7.961271,25.859092,15.671516,28.62849,4.008046,3.355454,6.633412,3.648356,6.486576,,5.876605,,21.312175,7.614399,3.621641,,2.289307,6.414906,,1.624552,4.204588,2.734097,,8.780102,,9.77737,19.129732,8.36713,7.568206,4.462825,1.625616,,10.749375,9.584993
28-Feb-10,8.388812,,3.119222,15.103245,9.360267,21.940164,3.702558,2.310446,24.754047,30.473105,6.293823,19.517752,1.270562,1.291352,10.361613,,3.267288,22.065193,0.587467,28.064576,0.682271,14.182895,35.171743,21.438111,17.189755,18.1739,19.455243,45.541129,49.1308,17.178175,38.719527,11.266427,28.044498,40.766578,10.336335,15.032462,0.819829,13.944135,2.98,15.557988,7.356202,3.49596,8.396602,23.202113,16.814544,28.807711,4.157987,3.233714,5.987387,3.777502,6.909117,,6.240357,,21.186648,8.257825,3.551826,,2.306181,5.901142,,1.608467,4.297428,2.706619,,9.865071,,9.656874,19.489729,7.87516,7.638499,4.468067,1.68987,,9.852169,9.8011
31-Mar-10,8.743397,,3.00612,15.686132,9.548132,23.734731,3.928568,2.40182,26.78702,30.417191,6.366389,20.371692,1.355886,1.278935,11.165906,,3.214671,22.432727,0.685986,28.395129,0.711935,14.615242,35.973113,23.390477,17.537596,19.622133,19.538808,47.865297,57.575156,16.792322,40.783573,11.601904,29.218759,39.605529,9.969839,15.710661,0.986589,14.786884,3.09,15.322407,7.4807,3.49596,9.913663,23.466251,17.205579,30.377836,4.227191,3.530455,6.926454,3.77212,6.714977,,6.258461,,22.87342,8.464977,3.804905,,2.294931,7.000025,,2.133899,4.70339,2.885228,,10.325601,,9.347028,20.024377,7.284796,8.513256,4.840827,1.844078,,11.367887,10.563832
30-Apr-10,9.416383,,3.041836,15.974337,8.868493,22.854722,3.750139,2.293042,27.236619,31.274539,5.808644,21.509335,1.40481,1.29963,11.412426,,3.152031,22.511484,0.715177,28.252537,0.660023,14.994411,35.454062,22.373225,18.637911,19.72862,21.266325,48.760416,55.622904,16.807756,40.60727,12.603127,29.651727,42.271359,10.456591,15.954928,1.053983,13.853656,4.15,13.691187,8.796048,3.437694,10.087156,22.733868,16.573906,30.46355,4.430571,3.614151,7.033015,4.141503,6.086875,,6.250617,,24.825322,8.552859,3.892173,,2.290591,7.114121,,2.337639,4.577137,2.789054,,10.872439,,10.052789,19.511115,7.350531,8.240474,5.176265,1.991862,,10.829807,10.118905
31-May-10,9.032853,,2.567656,15.554413,8.59509,22.637908,3.375752,2.16831,25.685639,30.173715,5.32009,20.351714,1.313951,1.138211,9.546608,,2.822648,21.243084,0.598414,25.329884,0.622943,14.125769,33.161587,21.482339,17.52645,18.607543,20.273499,43.49963,51.705798,15.849529,38.296607,11.405394,28.319557,40.516936,10.021377,15.044646,0.948078,13.392353,2.83,14.271791,7.816303,2.966003,8.981897,21.455363,14.798442,29.084333,4.291549,3.264365,6.825507,4.040078,5.491814,,6.147609,,24.805302,8.207606,3.377289,,2.005721,6.087341,,2.198238,4.32269,2.653952,,11.071875,,8.61831,18.356273,6.966189,8.429188,4.975002,1.70272,,9.576817,10.107507
30-Jun-10,8.912241,,2.606941,16.19462,8.691254,22.957593,2.98541,2.104332,25.540597,30.249338,4.702437,20.712693,1.306962,1.156199,8.893863,,2.919923,21.469075,0.693284,24.916469,0.587682,14.377427,34.000895,18.938399,18.148818,18.270528,20.971007,42.611753,50.138956,16.052129,35.263863,11.092496,28.658674,36.059044,10.302353,13.493338,0.928822,12.459236,2.82,13.98756,6.923166,2.935738,8.449242,21.46755,15.803274,28.118394,4.285504,3.548557,6.791583,4.068252,5.365036,,6.439611,,24.17666,8.417897,3.831085,,2.005721,6.307365,,2.126436,4.592676,2.577127,,11.393005,,9.543244,19.032039,7.357922,7.81587,5.438038,1.567788,,10.252105,11.521779
31-Jul-10,9.559274,,2.754504,16.344872,8.953358,23.421774,3.490068,2.271653,27.683264,32.328981,4.799561,22.265437,1.383843,1.272249,9.443648,,3.029941,23.915087,0.875727,27.449458,0.613885,15.340108,36.151838,21.181018,19.415015,19.962775,22.0219,45.559939,53.507667,16.659928,35.572389,12.049421,30.666776,42.092639,10.793648,13.928312,0.993176,13.514294,2.86,15.299419,7.756761,2.966003,9.0214,22.972656,17.904288,32.023279,4.569593,3.149153,7.117253,4.130233,6.108419,,6.896532,,24.973473,9.004827,3.438377,,2.185945,6.314699,,2.214808,5.040387,2.716809,,12.27496,,9.733417,20.283956,7.664656,7.957405,5.236776,1.638467,,10.037241,11.00278
31-Aug-10,9.911933,,2.994293,17.47131,8.858046,24.498414,3.583523,2.267131,28.464365,32.936384,4.9805,23.122528,1.397821,1.272249,8.882258,,3.264843,23.810886,0.912216,27.059382,0.621371,15.563338,37.002042,18.717009,20.080356,20.95683,21.392702,44.851086,52.88093,17.767503,33.924729,11.111985,32.004814,32.883884,11.463814,13.508547,0.909242,12.954954,2.42,15.226538,7.361615,3.087065,8.052592,22.581468,15.985971,32.992463,4.587726,2.888003,6.588039,3.893576,5.900963,,7.115487,,25.38189,9.224533,3.46208,,2.180131,6.153348,,2.214808,5.469695,2.646968,,12.340777,,9.681552,19.976404,8.130301,7.572115,4.99868,1.619191,,9.484732,11.13253
30-Sep-10,10.033688,,3.055777,17.747952,9.054631,24.866432,3.637018,2.357575,29.08388,33.952466,5.298206,23.469145,1.432766,1.307613,9.36238,,3.211321,24.362282,1.138445,28.295395,0.64383,16.200528,39.379896,22.705663,20.822472,21.390869,22.375104,48.202029,55.936272,18.310443,32.526515,11.66357,32.469433,37.595156,12.098334,13.158742,0.966711,13.922533,2.52,15.462289,8.390076,3.692372,9.821957,23.823974,17.325478,35.879907,4.914126,3.133791,6.954418,4.166364,6.890186,,7.518661,,28.036598,9.883653,3.654904,,2.360355,6.375199,,2.351465,6.023849,2.828554,,13.935621,,9.890074,20.660255,8.688335,7.878774,5.986578,1.68987,,9.860745,10.859778
31-Oct-10,10.153597,,3.221785,18.577881,9.781381,24.5407,3.905782,2.473645,28.950651,34.911033,6.066136,24.153116,1.505608,1.365829,10.538189,,3.508665,25.175927,1.05817,27.125835,0.756126,16.828237,39.145666,24.446167,21.449307,22.627879,21.874573,49.160592,56.837207,18.790433,33.80657,13.026252,33.479473,39.907242,12.981424,13.688012,1.034443,15.205569,3.28,15.252188,9.786618,3.692372,10.252699,22.451654,16.680381,36.66008,5.681769,3.287408,6.995127,4.44526,7.137949,,7.604192,,28.781357,9.933871,3.882788,,2.482443,6.688367,,2.283634,6.107514,2.749621,,15.745704,,9.959357,22.762463,8.429643,7.752965,6.045773,1.741273,,10.720203,9.713902
30-Nov-10,9.428714,,3.197192,18.961254,9.179981,23.583045,3.412725,2.23808,27.96611,34.099021,5.60147,24.057447,1.491269,1.361351,11.175086,,3.377834,24.234346,1.116552,26.497077,0.857193,16.574332,36.664294,25.145006,21.840146,22.68107,20.853218,47.501231,56.95472,19.458359,31.482778,13.363544,32.964768,40.944514,12.569315,13.447711,0.975947,13.947078,5.57,14.42882,10.474063,3.752902,10.293438,22.032521,18.830706,36.390639,5.107547,3.264365,6.731205,4.166364,7.255932,,8.314666,,28.360928,10.985324,3.479609,,2.563834,7.061186,,2.407991,5.823054,2.749621,,15.38907,,9.578303,22.371691,8.791811,8.885244,5.939222,1.728422,,10.267453,8.867516
31-Dec-10,9.683897,,3.228563,18.672555,9.301811,25.00839,3.797492,2.312271,28.76745,34.604191,5.589577,24.38272,1.562964,1.384349,12.17524,,3.365055,24.493027,1.109254,28.024848,0.913341,16.788004,38.70169,26.773432,21.346911,23.24992,21.750793,47.581782,59.853378,20.077596,32.749704,14.503537,33.782584,44.697695,12.792679,13.952647,1.137066,14.656714,5.52,15.151822,11.45922,3.995025,10.497134,23.2311,18.861425,37.930877,5.379547,3.187557,6.917035,4.359884,7.987424,,8.313877,15.517621,28.308875,11.032404,2.971253,,2.680108,7.38181,,2.543652,6.360476,2.827373,,15.789655,,9.578303,25.002165,8.581163,9.482836,7.242617,1.86978,,10.551381,9.167006
31-Jan-11,9.957706,,3.291621,19.266546,10.12417,24.060454,4.121412,2.551844,29.319634,34.740199,6.024511,23.993668,1.605981,1.384349,13.293274,,3.362013,24.288805,1.094659,28.610382,0.976975,16.802262,38.399333,25.81088,21.865533,24.008386,22.174731,49.450577,62.007787,20.244314,34.535216,15.534364,34.014298,41.395846,13.214918,14.813471,1.14425,15.816696,7.31,14.846713,11.470046,4.176617,10.396939,24.54891,20.827437,41.357203,5.065236,3.195238,7.054688,4.126522,8.565539,,8.502387,17.786515,28.280847,11.142124,2.971253,,2.703362,6.897146,,2.470169,6.243346,2.813237,,15.672847,,9.145287,23.370331,7.710376,8.948149,6.789268,1.979011,,10.459296,8.880538
28-Feb-11,10.332098,,3.367291,19.428969,10.11199,25.699593,4.162888,2.669622,30.727031,35.432746,6.200353,24.603759,1.591642,1.430648,14.953086,20.04147,3.474586,24.67178,1.204125,28.450808,1.100501,17.066022,39.254782,25.079077,21.659996,25.032734,22.35935,51.73824,59.109128,22.20175,32.106395,17.032669,34.474877,43.296191,13.221692,14.463666,1.141684,16.035045,10.38,14.639469,12.947782,4.116086,9.814382,24.708182,20.213058,41.518063,5.095459,2.980174,7.082218,3.972844,8.848697,,8.502837,19.005364,28.052614,11.959081,2.55931,,2.732431,5.890535,,2.334507,6.295513,2.784963,,14.813967,,8.504425,23.862414,7.543243,9.089684,6.839945,2.168044,,10.966708,8.502919
31-Mar-11,10.372295,,3.386208,19.887499,9.850052,26.15817,4.039773,2.749995,30.429643,35.747879,6.377045,24.603759,1.62326,1.407498,15.421148,19.476366,3.614544,24.230474,1.397515,28.096536,1.175365,17.213853,39.821906,28.012881,22.318577,25.444553,21.782731,52.358487,59.93172,22.449859,29.503617,17.642015,34.985309,46.534695,13.829671,13.110074,1.042653,15.693874,9.31,14.763369,12.915304,4.116086,10.321549,23.9429,20.182339,41.59045,5.270747,3.149153,7.371288,4.029762,8.683522,,9.669522,21.017833,27.187732,12.49883,3.348138,0.464619,2.964978,6.278267,,2.487127,6.791481,2.777894,,17.964664,,9.197249,23.753866,7.73266,9.75018,8.045221,2.113648,,11.911319,9.752966
30-Apr-11,10.645151,,3.342067,20.583662,10.11808,27.089776,4.127996,2.976276,31.600537,36.732669,6.230935,25.513992,1.626924,1.365829,16.405371,18.871388,3.736245,25.154459,1.346431,28.730139,1.22777,17.530893,41.012842,27.498641,22.838124,26.179945,22.238986,52.116833,60.81029,23.514327,31.28761,18.590366,35.950992,46.843501,13.975217,14.040858,1.145228,15.079766,9.08,16.006293,13.586511,4.358209,11.624198,25.795586,21.964037,43.456431,5.223298,2.941769,7.818659,3.806919,9.485804,,8.831502,20.47565,26.475785,12.525644,2.664487,0.431767,3.124933,6.800002,,2.424948,7.208185,2.84151,,16.838832,,9.78615,23.699592,7.933219,10.819554,8.015089,1.903838,,11.381415,9.310241
31-May-11,10.904835,,3.44296,21.909745,10.251363,28.873137,4.04899,2.951546,32.822925,37.400007,6.462305,26.193668,1.685552,1.430648,15.52501,19.340202,3.809266,26.675183,1.306293,28.872256,1.242742,17.826317,41.064945,27.743294,23.071679,26.11833,23.158409,55.179313,60.81029,24.19982,28.784175,18.896041,37.009686,49.640496,14.942657,12.847443,1.154728,14.296917,11.71,16.449777,13.875259,4.10074,12.323034,29.185793,20.796718,45.813035,5.153485,2.818876,7.888373,3.634687,9.211606,,9.343088,20.417182,26.99941,13.444728,2.866076,0.441154,3.112867,6.59532,,2.402503,7.184144,2.870871,,17.353101,,9.630391,24.068655,8.213024,10.788631,8.428718,1.857213,,11.081904,10.350174
30-Jun-11,10.916234,,3.387233,21.160751,9.617438,28.463368,4.040431,2.899737,33.201228,37.55958,6.585299,26.389729,1.630589,1.598736,15.062171,18.970433,3.872298,26.312065,1.277102,29.555256,1.167878,17.696311,39.719328,27.831627,23.130705,26.066449,22.805117,53.504963,61.249209,23.748241,27.154279,19.67219,37.135237,48.674278,15.561726,12.749793,1.147867,14.115129,9.16,16.44806,15.059267,3.848387,12.004752,28.878368,18.897532,45.61325,4.563246,2.795833,7.107973,3.480272,8.172164,,9.115676,19.563543,27.64576,14.053534,2.74337,0.396569,2.666448,5.943369,,2.30361,7.26428,3.015865,,16.747902,9.189805,9.49082,22.082977,8.742897,10.629741,8.172597,1.662944,,10.728666,10.05862
31-Jul-11,10.496379,,3.309514,21.167499,8.457842,26.97803,3.833642,2.588131,33.325036,37.100807,6.354685,26.148097,1.656238,1.565229,15.784159,18.84086,3.774305,25.739456,1.211423,30.403831,1.078042,17.477838,38.074371,27.818037,22.61423,25.199297,22.881972,52.308999,57.857559,22.578973,25.954051,19.495764,36.688833,49.235841,15.549153,12.512179,1.115674,12.769898,10.3,16.489431,14.219003,3.974564,11.371238,29.205416,17.419688,46.016324,4.759992,2.811195,5.726453,3.260528,7.562836,,8.971086,19.908607,28.500741,14.173469,2.568074,0.356677,2.479435,5.799333,,2.100009,7.260273,3.052113,,15.695017,9.997637,10.049103,20.527734,8.247087,10.359628,8.175336,1.639632,,9.584275,10.05862
31-Aug-11,10.884254,,3.348373,22.109531,7.344105,28.470089,3.471851,2.188966,33.864181,38.254632,5.530455,27.351677,1.685552,1.50779,13.545178,17.252435,3.926036,27.322259,1.171285,30.140788,1.096758,17.965761,39.448925,26.017407,23.557418,25.923671,23.846159,48.044768,56.860015,24.214325,18.571581,18.989554,39.649595,47.485086,15.785085,9.930972,0.89904,12.28047,7.75,17.06863,13.341742,3.532946,10.101566,29.309145,14.652662,40.134724,4.131673,2.85728,5.216732,2.886369,6.368075,,9.509647,17.596944,28.480287,14.85106,2.342715,0.332278,2.117474,4.707694,,1.948761,7.227446,3.414597,,16.144248,9.854404,10.450369,17.549923,7.615025,9.5334,7.897301,1.554153,,8.288888,8.720121
30-Sep-11,10.366139,,3.510287,22.75581,7.088601,28.878277,3.429247,2.138749,35.27461,40.439455,5.466396,28.019597,1.685552,1.546083,12.215252,17.279131,4.036673,26.890817,0.959651,29.784299,0.98723,18.167846,39.052729,22.565633,23.296827,25.139237,23.560505,46.725083,54.825025,24.539568,19.686586,17.687872,40.220956,41.060147,15.966798,10.64707,0.898504,12.551753,5.15,17.07622,12.356116,2.460444,9.062109,29.746299,13.518498,36.560521,3.776261,2.44247,5.023389,2.82104,5.369376,,9.341081,17.54387,29.466175,14.76375,1.785768,0.325054,1.695186,3.562989,,1.611364,6.449293,3.530592,,15.621699,11.002336,9.227643,15.434498,6.400103,8.643616,6.348247,1.103449,,6.969659,7.896015
31-Oct-11,10.822848,,3.387233,23.490527,7.239284,28.762872,3.555705,2.195405,35.84434,41.309339,5.591098,28.568483,1.764336,1.632242,15.110979,19.282839,3.903909,27.781991,1.036277,31.028516,1.002418,19.021419,40.74375,23.550883,24.145609,25.826551,23.793498,47.022013,53.827481,24.824155,21.976963,20.368908,40.820532,47.567669,16.97278,11.398973,0.954828,11.47501,11.46,17.572831,14.520088,3.217504,9.504953,29.779416,15.527142,37.629903,4.303033,2.728456,5.336252,3.107293,6.770083,,10.054732,20.086101,30.599332,14.837912,1.997938,0.322646,1.990787,4.330177,,2.029844,7.235594,3.477681,,17.285549,11.025621,9.96166,16.425873,7.42957,8.786617,7.431626,1.499758,,7.907424,9.280814
30-Nov-11,10.746686,,3.626865,24.759063,7.730957,29.109086,3.352155,2.095488,36.215947,42.695365,4.80872,29.358901,1.756828,1.641816,16.200013,19.889642,4.03587,28.400625,0.992491,31.338373,1.070765,19.345188,40.334265,23.726686,24.899248,25.856434,23.256908,44.753805,53.189053,25.451703,21.82072,22.439328,42.33983,46.551901,18.69583,11.952321,0.946245,12.127442,10.1,17.961743,14.498697,2.933607,9.765459,29.813115,14.02863,34.693215,4.283993,2.782561,5.228153,2.823715,5.375519,,10.66969,20.580217,33.376998,15.065943,2.378077,0.284121,2.014918,4.023685,,2.023839,7.239668,3.536625,,16.482066,11.293403,10.01409,16.617514,6.725596,8.023945,7.563111,1.670715,,7.382912,10.226205
31-Dec-11,11.801195,,3.734998,26.094984,8.374075,30.517543,3.272357,2.090169,37.240265,45.050265,4.492694,30.950206,1.891969,1.70385,16.7013,21.689823,4.039101,29.567284,0.985193,30.673555,1.010012,20.533125,42.094919,23.177457,26.235012,27.156299,23.553407,43.714553,52.031902,26.09885,19.342899,23.391839,44.19959,46.196795,18.72015,10.852134,0.954828,12.322905,8.69,17.81209,15.502624,3.217504,8.822005,29.699146,14.379345,31.258855,4.537859,3.014441,5.371685,3.040924,5.57211,,11.021429,24.223576,33.401543,16.433449,3.156036,0.298568,1.978722,4.165143,,2.041855,7.007444,3.470313,,16.453553,11.213089,9.699511,16.823897,6.672609,8.786617,7.622005,1.647402,,7.716692,9.973213
31-Jan-12,11.601536,,3.648601,25.848352,8.055902,28.269675,3.139603,2.078203,35.107439,43.637325,5.380129,30.462116,1.843168,1.710255,17.851336,22.100715,4.084339,28.314736,1.153041,28.134517,1.12772,19.760533,43.549107,25.724506,25.5146,26.162501,21.6483,46.560123,55.862471,27.630703,20.83191,22.595923,42.012056,54.397263,17.009104,10.64056,0.999887,12.10702,12.79,16.82522,15.291854,3.343681,10.657463,28.304694,16.451757,37.658694,4.905966,3.107193,5.095386,3.282267,6.62264,,10.693467,24.869263,33.98653,15.489557,3.191397,0.361171,1.942526,4.550222,,2.017834,8.10745,3.308218,,17.783932,11.631664,9.769417,18.05851,6.9769,9.724068,9.024508,1.655173,,8.11405,10.079736
29-Feb-12,11.651216,,3.721706,26.333395,8.509468,29.85963,3.09776,2.002414,35.777367,43.342692,5.562058,29.857021,1.805629,1.678228,18.507908,23.986116,4.145733,27.240074,1.21872,28.001362,1.264414,19.678816,45.340054,25.662718,25.797604,27.252742,21.96225,48.910811,55.862471,28.274045,24.365641,22.45463,41.827225,56.841713,17.88268,11.239478,1.085714,11.360178,15.04,17.285356,16.595295,3.406769,11.687684,30.068728,17.121305,37.975395,5.172525,2.991253,5.070268,3.553778,7.224698,,11.6146,26.663643,34.281069,13.972571,3.297483,0.397947,2.057147,4.707397,,2.113921,9.255856,3.757664,,17.611343,12.574931,10.485958,19.599011,7.700882,10.391406,10.581612,1.616319,,8.59088,10.159628
31-Mar-12,11.9586,,3.721706,26.73364,8.428233,29.650072,2.968745,1.802971,36.301941,43.529157,5.562058,30.357003,1.887207,1.838364,19.251566,26.307133,4.074645,27.942623,1.240614,28.204962,1.283583,19.860826,46.363813,24.976182,26.630273,28.17888,22.097139,50.75837,55.782668,28.067846,25.509116,22.188349,42.057598,56.585706,18.037595,11.691922,1.147939,11.301831,14.98,17.330628,18.421224,3.406769,11.39638,30.951306,16.57929,38.621137,4.766339,3.470472,3.699538,3.499476,7.200124,,11.738636,27.275772,35.340592,13.676723,3.306323,0.38293,1.93046,4.149425,,2.324112,8.954483,3.986071,,17.65959,12.578585,12.985111,18.611321,7.693262,11.1223,10.792906,1.375426,,7.438542,9.573752
30-Apr-12,12.59882,,3.901145,28.562348,7.751266,30.086204,2.452684,1.648734,36.996647,44.399325,5.429668,31.039411,1.940908,1.863986,21.263577,24.654989,4.300835,28.130936,1.207774,28.061096,1.218251,20.303511,50.059928,26.575811,27.886846,27.913185,22.486961,52.424471,55.512067,28.437053,24.508954,23.50769,42.799114,67.643537,19.214911,11.141828,1.091652,10.533149,18.31,16.772565,19.286726,3.343681,11.610098,31.78636,16.005391,40.381504,4.855192,3.918773,3.125924,3.366737,6.942099,,11.990355,29.094065,40.493951,13.487193,3.412408,0.377925,1.960624,3.897945,,2.252046,9.34668,4.20711,,17.980011,13.509449,13.177353,18.463905,7.723745,10.868076,11.150697,1.375426,,6.77098,9.427283
31-May-12,12.91152,,3.761581,28.359431,7.025429,29.303935,2.144442,1.530398,37.279058,46.070083,5.385305,31.353855,1.97543,1.857581,19.076609,23.480614,4.363203,28.23645,1.12385,26.862477,1.175977,21.023813,50.268704,25.188479,28.879894,27.593788,22.515837,49.737145,53.253809,28.412138,22.290129,22.713974,43.898286,61.204568,17.978063,10.216601,1.068437,9.676081,14.04,16.78483,18.660995,3.199756,11.033834,32.140832,15.01701,34.594032,4.690179,3.779645,2.979181,3.221931,5.958037,,11.189791,26.825345,39.641578,14.096661,3.394727,0.357902,1.761545,3.536442,,2.228025,8.430177,3.787136,,17.513944,12.554717,12.915205,14.962765,6.672761,10.725942,9.822361,1.251093,,5.588242,9.34739
30-Jun-12,13.59721,,3.882991,28.255194,7.424722,29.854318,2.593554,1.8061,38.668251,48.333763,5.54115,31.620203,1.871864,1.93004,18.19441,22.127681,4.534375,29.255631,1.09101,27.327376,1.19135,21.516625,53.740995,27.950996,30.200248,29.739376,23.73058,50.620455,54.690882,28.470274,24.282543,23.160097,45.229198,66.716568,16.892499,11.751165,1.12758,11.359931,14.74,17.280055,18.69469,3.199756,12.309856,33.789433,15.422474,35.884222,4.879112,3.686145,3.744995,3.266109,6.571364,,11.677494,25.833158,42.036538,14.266983,3.412408,0.355399,1.820123,3.536442,,2.376082,9.363194,4.196817,,18.169346,12.440122,11.737616,15.322956,7.254688,9.981759,10.68585,1.149448,,5.98862,10.76045
31-Jul-12,14.010205,,4.176433,28.512313,7.904928,31.953286,2.143025,1.652632,38.890235,47.355625,5.013009,32.883645,1.910222,2.096422,20.069406,24.836539,4.447111,30.971375,0.952353,28.416985,1.152919,22.190676,54.934719,27.880162,31.093205,30.559297,24.270907,53.576145,57.893501,30.325071,24.15047,24.364357,46.909202,76.151061,17.484781,11.993101,1.012611,11.014681,13.63,17.957339,19.958224,3.300801,12.610096,34.496957,15.882846,39.065283,4.852156,4.156717,4.043066,3.604864,6.70905,,12.181546,26.882535,42.859806,15.298686,3.624579,0.380428,1.813669,3.394984,,2.332427,9.664566,4.211859,,18.316945,12.530705,13.198219,13.735854,6.420593,10.159715,11.888818,1.149448,,5.818246,11.071758
31-Aug-12,13.418526,,4.128664,27.162793,8.252154,31.064723,2.29122,1.86152,37.950878,45.773062,5.160196,31.277777,1.994609,2.162975,20.571588,24.808796,4.588076,31.877166,1.109254,26.854253,1.156762,21.122797,51.650027,28.383081,29.193994,29.128601,23.117235,53.516692,60.357055,30.843734,25.165545,24.556677,44.508983,71.767098,17.517871,12.639415,1.050749,11.856607,14.76,18.224524,24.111337,3.502891,12.872806,30.355889,14.633264,37.474752,4.306288,4.156717,4.356422,3.272501,5.989329,,12.8255,27.627068,42.410751,15.262238,3.783323,0.365303,1.787851,3.709335,,2.101679,9.133466,4.309635,,18.486683,13.086284,13.426988,14.752056,6.389557,10.725942,11.988831,1.22872,,5.53713,11.220645
30-Sep-12,14.020576,,4.094542,26.875838,8.924442,31.612602,2.562912,1.955306,38.283527,45.780128,4.746341,31.802178,2.009952,2.103078,22.292793,24.635405,4.58472,32.581593,1.065468,26.198912,1.153644,21.191924,50.784501,30.671011,28.970963,29.561625,23.763211,52.709822,63.395437,31.002679,26.274957,26.641209,43.972996,75.715229,18.183491,12.763839,1.105604,11.00862,15.53,18.272476,23.649522,3.570255,13.473287,30.633746,15.860558,38.075431,4.333245,4.116921,5.388207,3.451466,6.925848,,13.229169,30.721153,45.437714,16.216227,3.801169,0.378349,1.807214,3.748628,,2.288772,9.312963,4.665462,,20.903356,14.059868,13.95542,15.37624,6.35852,10.984788,11.439466,1.482831,,5.051567,11.53205
31-Oct-12,13.96675,,4.149136,27.813693,9.404648,31.775117,2.898532,2.060461,38.167823,46.416061,5.07881,32.319679,2.116493,2.25615,22.305542,24.325991,4.742466,32.952344,1.127499,26.346179,1.208208,21.604902,54.926639,34.023612,29.586221,30.38901,23.659828,50.662921,65.448398,30.734982,26.607026,26.084231,44.332768,82.526181,18.489859,12.117525,1.130795,11.201588,16.09,18.599556,23.769252,4.311251,14.381514,31.759067,17.055078,38.274248,4.501722,3.950661,5.904099,3.659711,7.309197,,13.614942,31.336709,44.664342,16.561215,3.765477,0.407051,1.897575,3.959712,,2.225928,8.69516,4.82529,,21.149805,14.017133,15.135992,14.261082,6.571894,11.648081,11.833881,1.426724,,4.736376,11.273971
30-Nov-12,13.819886,,4.237851,28.353872,9.982302,32.488767,2.775036,2.070408,37.349996,45.658003,5.020801,30.36725,2.112551,2.362635,20.934953,23.695239,4.830637,31.971934,1.167636,22.638397,1.200413,20.687172,53.879292,36.452849,29.100136,30.226044,22.219857,50.391134,67.255004,32.150261,24.199526,24.918021,41.406665,86.987056,18.713166,9.573744,1.196851,10.942189,16.8,18.461176,24.986371,4.378614,15.372307,29.863969,15.59511,36.078808,4.6702,4.394022,5.464635,3.828122,6.989739,,13.952871,30.819866,47.24225,16.319738,4.996841,0.404442,1.871758,3.926987,,2.206739,8.582453,4.794847,,22.113196,13.956083,14.730721,13.20682,6.575773,12.764356,11.462003,1.458785,,3.11783,11.803712
31-Dec-12,13.91643,,4.261823,30.327787,10.392846,33.536912,3.047454,2.229561,37.854232,45.643695,5.056299,29.85125,2.104669,2.314509,21.083743,24.760509,4.816933,31.994423,1.215071,22.27882,1.305644,20.631875,56.335096,40.846911,28.572876,30.491322,22.869639,49.575771,69.431142,31.481283,23.576897,23.740704,41.221118,97.4214,19.022867,9.739642,1.248353,9.853981,18.78,18.231924,26.789717,5.456427,16.325571,29.371628,16.490999,37.170183,5.384545,4.394022,5.969063,3.951192,7.053631,,14.635959,32.511913,44.331708,16.944633,5.442988,0.41227,1.929847,4.295142,,2.398629,9.30044,4.635019,,20.780392,14.843723,14.096383,13.564584,7.068471,13.087914,11.771902,1.603061,,2.657823,13.433683
